elapsed_s,timestamp,raw,phase,cycle_index
0.002,14:58:40.806,2632.0,inhale,1
0.002,14:58:40.806,2628.0,inhale,1
0.002,14:58:40.807,2621.0,inhale,1
0.002,14:58:40.807,2614.0,inhale,1
0.002,14:58:40.807,2611.0,inhale,1
0.003,14:58:40.807,2603.0,inhale,1
0.003,14:58:40.807,2601.0,inhale,1
0.003,14:58:40.807,2596.0,inhale,1
0.003,14:58:40.807,2590.0,inhale,1
0.003,14:58:40.808,2587.0,inhale,1
0.003,14:58:40.808,2585.0,inhale,1
0.003,14:58:40.808,2586.0,inhale,1
0.004,14:58:40.808,2585.0,inhale,1
0.004,14:58:40.808,2585.0,inhale,1
0.004,14:58:40.808,2587.0,inhale,1
0.004,14:58:40.808,2592.0,inhale,1
0.004,14:58:40.809,2592.0,inhale,1
0.004,14:58:40.809,2595.0,inhale,1
0.004,14:58:40.809,2597.0,inhale,1
0.004,14:58:40.809,2600.0,inhale,1
0.004,14:58:40.809,2597.0,inhale,1
0.004,14:58:40.809,2599.0,inhale,1
0.004,14:58:40.809,2600.0,inhale,1
0.005,14:58:40.809,2601.0,inhale,1
0.005,14:58:40.809,2601.0,inhale,1
0.005,14:58:40.809,2597.0,inhale,1
0.005,14:58:40.809,2605.0,inhale,1
0.005,14:58:40.809,2606.0,inhale,1
0.005,14:58:40.809,2610.0,inhale,1
0.005,14:58:40.809,2611.0,inhale,1
0.005,14:58:40.809,2612.0,inhale,1
0.005,14:58:40.810,2614.0,inhale,1
0.005,14:58:40.810,2616.0,inhale,1
0.005,14:58:40.810,2617.0,inhale,1
0.005,14:58:40.810,2617.0,inhale,1
0.005,14:58:40.810,2616.0,inhale,1
0.006,14:58:40.810,2620.0,inhale,1
0.006,14:58:40.810,2620.0,inhale,1
0.006,14:58:40.810,2625.0,inhale,1
0.006,14:58:40.810,2618.0,inhale,1
0.006,14:58:40.810,2622.0,inhale,1
0.006,14:58:40.810,2625.0,inhale,1
0.006,14:58:40.810,2623.0,inhale,1
0.006,14:58:40.811,2628.0,inhale,1
0.006,14:58:40.811,2625.0,inhale,1
0.006,14:58:40.811,2627.0,inhale,1
0.006,14:58:40.811,2627.0,inhale,1
0.006,14:58:40.811,2629.0,inhale,1
0.006,14:58:40.811,2625.0,inhale,1
0.007,14:58:40.811,2628.0,inhale,1
0.007,14:58:40.811,2627.0,inhale,1
0.007,14:58:40.811,2628.0,inhale,1
0.007,14:58:40.811,2625.0,inhale,1
0.007,14:58:40.811,2619.0,inhale,1
0.007,14:58:40.811,2616.0,inhale,1
0.007,14:58:40.811,2614.0,inhale,1
0.007,14:58:40.811,2615.0,inhale,1
0.007,14:58:40.812,2614.0,inhale,1
0.007,14:58:40.812,2615.0,inhale,1
0.007,14:58:40.812,2615.0,inhale,1
0.027,14:58:40.832,2618.0,inhale,1
0.077,14:58:40.882,2622.0,inhale,1
0.128,14:58:40.932,2614.0,inhale,1
0.177,14:58:40.982,2613.0,inhale,1
0.227,14:58:41.032,2613.0,inhale,1
0.277,14:58:41.082,2612.0,inhale,1
0.327,14:58:41.132,2606.0,inhale,1
0.377,14:58:41.182,2605.0,inhale,1
0.427,14:58:41.232,2613.0,inhale,1
0.477,14:58:41.282,2612.0,inhale,1
0.527,14:58:41.332,2615.0,inhale,1
0.577,14:58:41.382,2613.0,inhale,1
0.627,14:58:41.432,2617.0,inhale,1
0.677,14:58:41.482,2619.0,inhale,1
0.727,14:58:41.532,2619.0,inhale,1
0.777,14:58:41.582,2622.0,inhale,1
0.827,14:58:41.632,2621.0,inhale,1
0.877,14:58:41.682,2619.0,inhale,1
0.927,14:58:41.732,2616.0,inhale,1
0.977,14:58:41.782,2613.0,inhale,1
1.027,14:58:41.832,2606.0,inhale,1
1.077,14:58:41.882,2600.0,inhale,1
1.127,14:58:41.932,2596.0,inhale,1
1.177,14:58:41.982,2590.0,inhale,1
1.227,14:58:42.032,2589.0,inhale,1
1.277,14:58:42.082,2585.0,inhale,1
1.327,14:58:42.132,2583.0,inhale,1
1.377,14:58:42.182,2581.0,inhale,1
1.427,14:58:42.232,2579.0,inhale,1
1.477,14:58:42.282,2573.0,inhale,1
1.529,14:58:42.334,2567.0,exhale,1
1.577,14:58:42.382,2565.0,exhale,1
1.627,14:58:42.432,2567.0,exhale,1
1.678,14:58:42.482,2560.0,exhale,1
1.727,14:58:42.532,2554.0,exhale,1
1.778,14:58:42.582,2552.0,exhale,1
1.827,14:58:42.632,2551.0,exhale,1
1.877,14:58:42.682,2550.0,exhale,1
1.927,14:58:42.732,2546.0,exhale,1
1.977,14:58:42.782,2552.0,exhale,1
2.027,14:58:42.832,2566.0,exhale,1
2.077,14:58:42.882,2555.0,exhale,1
2.128,14:58:42.932,2557.0,exhale,1
2.177,14:58:42.982,2553.0,exhale,1
2.228,14:58:43.032,2556.0,exhale,1
2.277,14:58:43.082,2553.0,exhale,1
2.327,14:58:43.132,2547.0,exhale,1
2.377,14:58:43.182,2552.0,exhale,1
2.427,14:58:43.232,2549.0,exhale,1
2.478,14:58:43.282,2551.0,exhale,1
2.527,14:58:43.332,2551.0,exhale,1
2.577,14:58:43.382,2552.0,exhale,1
2.628,14:58:43.432,2557.0,exhale,1
2.677,14:58:43.482,2563.0,exhale,1
2.727,14:58:43.532,2568.0,exhale,1
2.778,14:58:43.582,2570.0,exhale,1
2.828,14:58:43.633,2572.0,exhale,1
2.877,14:58:43.682,2575.0,exhale,1
2.927,14:58:43.732,2578.0,exhale,1
2.977,14:58:43.782,2581.0,exhale,1
3.027,14:58:43.832,2582.0,exhale,1
3.077,14:58:43.882,2582.0,exhale,1
3.127,14:58:43.932,2581.0,exhale,1
3.177,14:58:43.982,2582.0,exhale,1
3.227,14:58:44.032,2585.0,exhale,1
3.277,14:58:44.082,2586.0,exhale,1
3.327,14:58:44.132,2587.0,exhale,1
3.377,14:58:44.182,2588.0,exhale,1
3.427,14:58:44.232,2588.0,exhale,1
3.477,14:58:44.282,2588.0,exhale,1
3.527,14:58:44.332,2588.0,exhale,1
3.577,14:58:44.382,2589.0,exhale,1
3.627,14:58:44.432,2588.0,exhale,1
3.677,14:58:44.482,2591.0,exhale,1
3.727,14:58:44.532,2593.0,exhale,1
3.777,14:58:44.582,2593.0,exhale,1
3.827,14:58:44.632,2595.0,exhale,1
3.877,14:58:44.682,2596.0,exhale,1
3.929,14:58:44.733,2600.0,exhale,1
3.977,14:58:44.782,2601.0,exhale,1
4.028,14:58:44.833,2603.0,inhale,2
4.077,14:58:44.882,2604.0,inhale,2
4.127,14:58:44.932,2604.0,inhale,2
4.177,14:58:44.982,2604.0,inhale,2
4.227,14:58:45.032,2602.0,inhale,2
4.277,14:58:45.082,2601.0,inhale,2
4.329,14:58:45.133,2601.0,inhale,2
4.377,14:58:45.182,2593.0,inhale,2
4.427,14:58:45.232,2589.0,inhale,2
4.477,14:58:45.282,2587.0,inhale,2
4.529,14:58:45.333,2583.0,inhale,2
4.577,14:58:45.382,2580.0,inhale,2
4.627,14:58:45.432,2579.0,inhale,2
4.677,14:58:45.482,2573.0,inhale,2
4.727,14:58:45.532,2571.0,inhale,2
4.777,14:58:45.582,2559.0,inhale,2
4.827,14:58:45.632,2567.0,inhale,2
4.877,14:58:45.682,2562.0,inhale,2
4.927,14:58:45.732,2562.0,inhale,2
4.977,14:58:45.782,2561.0,inhale,2
5.027,14:58:45.832,2557.0,inhale,2
5.077,14:58:45.882,2555.0,inhale,2
5.127,14:58:45.932,2554.0,inhale,2
5.177,14:58:45.982,2555.0,inhale,2
5.227,14:58:46.032,2554.0,inhale,2
5.277,14:58:46.082,2551.0,inhale,2
5.329,14:58:46.133,2553.0,inhale,2
5.377,14:58:46.182,2551.0,inhale,2
5.427,14:58:46.232,2551.0,inhale,2
5.477,14:58:46.282,2550.0,inhale,2
5.527,14:58:46.332,2549.0,exhale,2
5.577,14:58:46.382,2549.0,exhale,2
5.627,14:58:46.432,2549.0,exhale,2
5.677,14:58:46.482,2546.0,exhale,2
5.727,14:58:46.532,2543.0,exhale,2
5.777,14:58:46.582,2548.0,exhale,2
5.827,14:58:46.632,2545.0,exhale,2
5.877,14:58:46.682,2546.0,exhale,2
5.927,14:58:46.732,2549.0,exhale,2
5.977,14:58:46.782,2551.0,exhale,2
6.027,14:58:46.832,2552.0,exhale,2
6.077,14:58:46.882,2552.0,exhale,2
6.127,14:58:46.932,2550.0,exhale,2
6.177,14:58:46.982,2542.0,exhale,2
6.227,14:58:47.032,2547.0,exhale,2
6.277,14:58:47.082,2546.0,exhale,2
6.327,14:58:47.132,2546.0,exhale,2
6.377,14:58:47.182,2543.0,exhale,2
6.427,14:58:47.232,2542.0,exhale,2
6.477,14:58:47.282,2542.0,exhale,2
6.527,14:58:47.332,2542.0,exhale,2
6.577,14:58:47.382,2543.0,exhale,2
6.627,14:58:47.432,2543.0,exhale,2
6.677,14:58:47.482,2544.0,exhale,2
6.727,14:58:47.532,2545.0,exhale,2
6.777,14:58:47.582,2545.0,exhale,2
6.827,14:58:47.632,2544.0,exhale,2
6.877,14:58:47.682,2548.0,exhale,2
6.927,14:58:47.732,2552.0,exhale,2
6.977,14:58:47.782,2553.0,exhale,2
7.027,14:58:47.832,2556.0,exhale,2
7.077,14:58:47.882,2565.0,exhale,2
7.127,14:58:47.932,2567.0,exhale,2
7.177,14:58:47.982,2571.0,exhale,2
7.227,14:58:48.032,2573.0,exhale,2
7.277,14:58:48.082,2575.0,exhale,2
7.327,14:58:48.132,2580.0,exhale,2
7.377,14:58:48.182,2577.0,exhale,2
7.427,14:58:48.232,2580.0,exhale,2
7.477,14:58:48.282,2590.0,exhale,2
7.527,14:58:48.332,2583.0,exhale,2
7.577,14:58:48.382,2584.0,exhale,2
7.627,14:58:48.432,2588.0,exhale,2
7.677,14:58:48.482,2590.0,exhale,2
7.727,14:58:48.532,2590.0,exhale,2
7.777,14:58:48.582,2585.0,exhale,2
7.827,14:58:48.632,2594.0,exhale,2
7.877,14:58:48.682,2596.0,exhale,2
7.927,14:58:48.732,2598.0,exhale,2
7.977,14:58:48.782,2597.0,exhale,2
8.029,14:58:48.833,2605.0,inhale,3
8.077,14:58:48.882,2604.0,inhale,3
8.127,14:58:48.932,2598.0,inhale,3
8.177,14:58:48.982,2591.0,inhale,3
8.227,14:58:49.032,2599.0,inhale,3
8.277,14:58:49.082,2599.0,inhale,3
8.327,14:58:49.132,2598.0,inhale,3
8.377,14:58:49.182,2597.0,inhale,3
8.427,14:58:49.232,2593.0,inhale,3
8.477,14:58:49.282,2589.0,inhale,3
8.527,14:58:49.332,2593.0,inhale,3
8.577,14:58:49.382,2583.0,inhale,3
8.627,14:58:49.432,2581.0,inhale,3
8.677,14:58:49.482,2577.0,inhale,3
8.727,14:58:49.532,2573.0,inhale,3
8.777,14:58:49.582,2570.0,inhale,3
8.827,14:58:49.632,2566.0,inhale,3
8.877,14:58:49.682,2577.0,inhale,3
8.927,14:58:49.732,2565.0,inhale,3
8.977,14:58:49.782,2566.0,inhale,3
9.027,14:58:49.832,2577.0,inhale,3
9.077,14:58:49.882,2556.0,inhale,3
9.127,14:58:49.932,2557.0,inhale,3
9.177,14:58:49.982,2554.0,inhale,3
9.227,14:58:50.032,2554.0,inhale,3
9.277,14:58:50.082,2554.0,inhale,3
9.327,14:58:50.132,2553.0,inhale,3
9.377,14:58:50.182,2552.0,inhale,3
9.430,14:58:50.234,2552.0,inhale,3
9.477,14:58:50.282,2561.0,inhale,3
9.527,14:58:50.332,2554.0,exhale,3
9.577,14:58:50.382,2555.0,exhale,3
9.627,14:58:50.432,2556.0,exhale,3
9.677,14:58:50.482,2555.0,exhale,3
9.727,14:58:50.532,2557.0,exhale,3
9.777,14:58:50.582,2556.0,exhale,3
9.827,14:58:50.632,2565.0,exhale,3
9.877,14:58:50.682,2565.0,exhale,3
9.928,14:58:50.732,2566.0,exhale,3
9.978,14:58:50.782,2568.0,exhale,3
10.027,14:58:50.832,2581.0,exhale,3
10.077,14:58:50.882,2570.0,exhale,3
10.127,14:58:50.932,2565.0,exhale,3
10.177,14:58:50.982,2567.0,exhale,3
10.227,14:58:51.032,2563.0,exhale,3
10.277,14:58:51.082,2563.0,exhale,3
10.327,14:58:51.132,2566.0,exhale,3
10.377,14:58:51.182,2565.0,exhale,3
10.427,14:58:51.232,2562.0,exhale,3
10.477,14:58:51.282,2563.0,exhale,3
10.527,14:58:51.332,2566.0,exhale,3
10.578,14:58:51.382,2566.0,exhale,3
10.627,14:58:51.432,2567.0,exhale,3
10.677,14:58:51.482,2570.0,exhale,3
10.727,14:58:51.532,2569.0,exhale,3
10.777,14:58:51.582,2571.0,exhale,3
10.827,14:58:51.632,2574.0,exhale,3
10.877,14:58:51.682,2573.0,exhale,3
10.927,14:58:51.732,2574.0,exhale,3
10.977,14:58:51.782,2579.0,exhale,3
11.027,14:58:51.832,2579.0,exhale,3
11.077,14:58:51.882,2589.0,exhale,3
11.127,14:58:51.932,2584.0,exhale,3
11.177,14:58:51.982,2585.0,exhale,3
11.227,14:58:52.032,2586.0,exhale,3
11.277,14:58:52.082,2587.0,exhale,3
11.328,14:58:52.133,2588.0,exhale,3
11.378,14:58:52.182,2601.0,exhale,3
11.427,14:58:52.232,2591.0,exhale,3
11.477,14:58:52.282,2591.0,exhale,3
11.527,14:58:52.332,2591.0,exhale,3
11.577,14:58:52.382,2592.0,exhale,3
11.627,14:58:52.432,2597.0,exhale,3
11.677,14:58:52.482,2595.0,exhale,3
11.727,14:58:52.532,2596.0,exhale,3
11.777,14:58:52.582,2597.0,exhale,3
11.827,14:58:52.632,2598.0,exhale,3
11.877,14:58:52.682,2613.0,exhale,3
11.927,14:58:52.732,2601.0,exhale,3
11.977,14:58:52.782,2611.0,exhale,3
12.028,14:58:52.832,2611.0,inhale,4
12.077,14:58:52.882,2603.0,inhale,4
12.128,14:58:52.933,2605.0,inhale,4
12.177,14:58:52.982,2598.0,inhale,4
12.227,14:58:53.032,2597.0,inhale,4
12.277,14:58:53.082,2596.0,inhale,4
12.327,14:58:53.132,2592.0,inhale,4
12.377,14:58:53.182,2590.0,inhale,4
12.427,14:58:53.232,2584.0,inhale,4
12.477,14:58:53.282,2588.0,inhale,4
12.527,14:58:53.332,2585.0,inhale,4
12.577,14:58:53.382,2577.0,inhale,4
12.627,14:58:53.432,2576.0,inhale,4
12.677,14:58:53.482,2573.0,inhale,4
12.727,14:58:53.532,2572.0,inhale,4
12.777,14:58:53.582,2573.0,inhale,4
12.827,14:58:53.632,2571.0,inhale,4
12.889,14:58:53.693,2568.0,inhale,4
12.927,14:58:53.732,2567.0,inhale,4
12.977,14:58:53.782,2569.0,inhale,4
13.027,14:58:53.832,2569.0,inhale,4
13.077,14:58:53.882,2568.0,inhale,4
13.127,14:58:53.932,2568.0,inhale,4
13.177,14:58:53.982,2567.0,inhale,4
13.227,14:58:54.032,2567.0,inhale,4
13.277,14:58:54.082,2564.0,inhale,4
13.327,14:58:54.132,2562.0,inhale,4
13.377,14:58:54.182,2557.0,inhale,4
13.427,14:58:54.232,2556.0,inhale,4
13.477,14:58:54.282,2556.0,inhale,4
13.527,14:58:54.332,2556.0,exhale,4
13.577,14:58:54.382,2566.0,exhale,4
13.627,14:58:54.432,2565.0,exhale,4
13.677,14:58:54.482,2568.0,exhale,4
13.727,14:58:54.532,2569.0,exhale,4
13.777,14:58:54.582,2570.0,exhale,4
13.827,14:58:54.632,2580.0,exhale,4
13.877,14:58:54.682,2574.0,exhale,4
13.927,14:58:54.732,2571.0,exhale,4
13.977,14:58:54.782,2567.0,exhale,4
14.028,14:58:54.832,2569.0,exhale,4
14.077,14:58:54.882,2570.0,exhale,4
14.127,14:58:54.932,2567.0,exhale,4
14.177,14:58:54.982,2571.0,exhale,4
14.227,14:58:55.032,2568.0,exhale,4
14.277,14:58:55.082,2569.0,exhale,4
14.327,14:58:55.132,2566.0,exhale,4
14.377,14:58:55.182,2567.0,exhale,4
14.427,14:58:55.232,2564.0,exhale,4
14.477,14:58:55.282,2568.0,exhale,4
14.527,14:58:55.332,2567.0,exhale,4
14.577,14:58:55.382,2569.0,exhale,4
14.627,14:58:55.432,2574.0,exhale,4
14.677,14:58:55.482,2572.0,exhale,4
14.727,14:58:55.532,2570.0,exhale,4
14.777,14:58:55.582,2577.0,exhale,4
14.827,14:58:55.632,2579.0,exhale,4
14.877,14:58:55.682,2581.0,exhale,4
14.927,14:58:55.732,2586.0,exhale,4
14.977,14:58:55.782,2580.0,exhale,4
15.027,14:58:55.832,2584.0,exhale,4
15.077,14:58:55.882,2585.0,exhale,4
15.127,14:58:55.932,2586.0,exhale,4
15.177,14:58:55.982,2587.0,exhale,4
15.227,14:58:56.032,2591.0,exhale,4
15.277,14:58:56.082,2591.0,exhale,4
15.327,14:58:56.132,2592.0,exhale,4
15.377,14:58:56.182,2594.0,exhale,4
15.427,14:58:56.232,2594.0,exhale,4
15.477,14:58:56.282,2596.0,exhale,4
15.527,14:58:56.332,2598.0,exhale,4
15.577,14:58:56.382,2596.0,exhale,4
15.627,14:58:56.432,2599.0,exhale,4
15.677,14:58:56.482,2598.0,exhale,4
15.727,14:58:56.532,2599.0,exhale,4
15.777,14:58:56.582,2600.0,exhale,4
15.827,14:58:56.632,2610.0,exhale,4
15.877,14:58:56.682,2603.0,exhale,4
15.927,14:58:56.732,2604.0,exhale,4
15.977,14:58:56.782,2608.0,exhale,4
16.027,14:58:56.832,2607.0,inhale,5
16.077,14:58:56.882,2606.0,inhale,5
16.127,14:58:56.932,2607.0,inhale,5
16.177,14:58:56.982,2605.0,inhale,5
16.227,14:58:57.032,2604.0,inhale,5
16.277,14:58:57.082,2600.0,inhale,5
16.327,14:58:57.132,2598.0,inhale,5
16.377,14:58:57.182,2596.0,inhale,5
16.427,14:58:57.232,2594.0,inhale,5
16.477,14:58:57.282,2589.0,inhale,5
16.527,14:58:57.332,2588.0,inhale,5
16.577,14:58:57.382,2584.0,inhale,5
16.627,14:58:57.432,2582.0,inhale,5
16.677,14:58:57.482,2580.0,inhale,5
16.727,14:58:57.532,2580.0,inhale,5
16.777,14:58:57.582,2575.0,inhale,5
16.829,14:58:57.633,2571.0,inhale,5
16.877,14:58:57.682,2572.0,inhale,5
16.927,14:58:57.732,2571.0,inhale,5
16.977,14:58:57.782,2571.0,inhale,5
17.027,14:58:57.832,2569.0,inhale,5
17.077,14:58:57.882,2571.0,inhale,5
17.127,14:58:57.932,2569.0,inhale,5
17.177,14:58:57.982,2571.0,inhale,5
17.227,14:58:58.032,2570.0,inhale,5
17.277,14:58:58.082,2568.0,inhale,5
17.327,14:58:58.132,2569.0,inhale,5
17.377,14:58:58.182,2566.0,inhale,5
17.427,14:58:58.232,2567.0,inhale,5
17.477,14:58:58.282,2563.0,inhale,5
17.527,14:58:58.332,2561.0,exhale,5
17.577,14:58:58.382,2562.0,exhale,5
17.627,14:58:58.432,2560.0,exhale,5
17.677,14:58:58.482,2552.0,exhale,5
17.727,14:58:58.532,2565.0,exhale,5
17.777,14:58:58.582,2554.0,exhale,5
17.827,14:58:58.632,2562.0,exhale,5
17.877,14:58:58.682,2555.0,exhale,5
17.927,14:58:58.732,2567.0,exhale,5
17.977,14:58:58.782,2567.0,exhale,5
18.027,14:58:58.832,2568.0,exhale,5
18.077,14:58:58.882,2566.0,exhale,5
18.130,14:58:58.935,2569.0,exhale,5
18.177,14:58:58.982,2568.0,exhale,5
18.227,14:58:59.032,2568.0,exhale,5
18.277,14:58:59.082,2567.0,exhale,5
18.327,14:58:59.132,2565.0,exhale,5
18.377,14:58:59.182,2561.0,exhale,5
18.427,14:58:59.232,2553.0,exhale,5
18.477,14:58:59.282,2555.0,exhale,5
18.527,14:58:59.332,2568.0,exhale,5
18.577,14:58:59.382,2557.0,exhale,5
18.627,14:58:59.432,2556.0,exhale,5
18.677,14:58:59.482,2561.0,exhale,5
18.727,14:58:59.532,2563.0,exhale,5
18.777,14:58:59.582,2569.0,exhale,5
18.827,14:58:59.632,2564.0,exhale,5
18.877,14:58:59.682,2568.0,exhale,5
18.927,14:58:59.732,2569.0,exhale,5
18.977,14:58:59.782,2571.0,exhale,5
19.027,14:58:59.832,2571.0,exhale,5
19.077,14:58:59.882,2572.0,exhale,5
19.127,14:58:59.932,2576.0,exhale,5
19.177,14:58:59.982,2579.0,exhale,5
19.227,14:59:00.032,2581.0,exhale,5
19.277,14:59:00.082,2583.0,exhale,5
19.327,14:59:00.132,2581.0,exhale,5
19.377,14:59:00.182,2585.0,exhale,5
19.427,14:59:00.232,2587.0,exhale,5
19.477,14:59:00.282,2596.0,exhale,5
19.527,14:59:00.332,2587.0,exhale,5
19.577,14:59:00.382,2588.0,exhale,5
19.627,14:59:00.432,2582.0,exhale,5
19.677,14:59:00.482,2586.0,exhale,5
19.727,14:59:00.532,2591.0,exhale,5
19.777,14:59:00.582,2594.0,exhale,5
19.827,14:59:00.632,2596.0,exhale,5
19.877,14:59:00.682,2599.0,exhale,5
19.927,14:59:00.732,2592.0,exhale,5
19.977,14:59:00.782,2603.0,exhale,5
20.027,14:59:00.832,2607.0,inhale,6
20.077,14:59:00.882,2603.0,inhale,6
20.127,14:59:00.932,2600.0,inhale,6
20.177,14:59:00.982,2588.0,inhale,6
20.227,14:59:01.032,2596.0,inhale,6
20.277,14:59:01.082,2591.0,inhale,6
20.327,14:59:01.132,2592.0,inhale,6
20.377,14:59:01.182,2587.0,inhale,6
20.427,14:59:01.232,2585.0,inhale,6
20.477,14:59:01.282,2583.0,inhale,6
20.527,14:59:01.332,2582.0,inhale,6
20.577,14:59:01.382,2580.0,inhale,6
20.627,14:59:01.432,2579.0,inhale,6
20.677,14:59:01.482,2576.0,inhale,6
20.727,14:59:01.532,2578.0,inhale,6
20.777,14:59:01.582,2574.0,inhale,6
20.827,14:59:01.632,2573.0,inhale,6
20.877,14:59:01.682,2572.0,inhale,6
20.927,14:59:01.732,2579.0,inhale,6
20.978,14:59:01.782,2570.0,inhale,6
21.027,14:59:01.832,2572.0,inhale,6
21.077,14:59:01.882,2583.0,inhale,6
21.127,14:59:01.932,2570.0,inhale,6
21.177,14:59:01.982,2565.0,inhale,6
21.227,14:59:02.032,2570.0,inhale,6
21.277,14:59:02.082,2589.0,inhale,6
21.327,14:59:02.132,2572.0,inhale,6
21.377,14:59:02.182,2571.0,inhale,6
21.427,14:59:02.232,2571.0,inhale,6
21.477,14:59:02.282,2562.0,inhale,6
21.527,14:59:02.332,2569.0,exhale,6
21.577,14:59:02.382,2578.0,exhale,6
21.627,14:59:02.432,2565.0,exhale,6
21.677,14:59:02.482,2564.0,exhale,6
21.727,14:59:02.532,2567.0,exhale,6
21.777,14:59:02.582,2580.0,exhale,6
21.827,14:59:02.632,2570.0,exhale,6
21.877,14:59:02.682,2575.0,exhale,6
21.927,14:59:02.732,2577.0,exhale,6
21.977,14:59:02.782,2576.0,exhale,6
22.027,14:59:02.832,2576.0,exhale,6
22.077,14:59:02.882,2580.0,exhale,6
22.127,14:59:02.932,2577.0,exhale,6
22.177,14:59:02.982,2575.0,exhale,6
22.227,14:59:03.032,2574.0,exhale,6
22.277,14:59:03.082,2574.0,exhale,6
22.327,14:59:03.132,2573.0,exhale,6
22.377,14:59:03.182,2570.0,exhale,6
22.429,14:59:03.234,2571.0,exhale,6
22.477,14:59:03.282,2569.0,exhale,6
22.527,14:59:03.332,2570.0,exhale,6
22.577,14:59:03.382,2559.0,exhale,6
22.627,14:59:03.432,2568.0,exhale,6
22.677,14:59:03.482,2568.0,exhale,6
22.727,14:59:03.532,2568.0,exhale,6
22.777,14:59:03.582,2570.0,exhale,6
22.827,14:59:03.632,2573.0,exhale,6
22.877,14:59:03.682,2573.0,exhale,6
22.927,14:59:03.732,2577.0,exhale,6
22.977,14:59:03.782,2578.0,exhale,6
23.027,14:59:03.832,2581.0,exhale,6
23.077,14:59:03.882,2571.0,exhale,6
23.127,14:59:03.932,2581.0,exhale,6
23.177,14:59:03.982,2581.0,exhale,6
23.227,14:59:04.032,2590.0,exhale,6
23.277,14:59:04.082,2585.0,exhale,6
23.327,14:59:04.132,2588.0,exhale,6
23.377,14:59:04.182,2587.0,exhale,6
23.427,14:59:04.232,2583.0,exhale,6
23.477,14:59:04.282,2592.0,exhale,6
23.527,14:59:04.332,2596.0,exhale,6
23.577,14:59:04.382,2599.0,exhale,6
23.627,14:59:04.432,2598.0,exhale,6
23.677,14:59:04.482,2605.0,exhale,6
23.727,14:59:04.532,2595.0,exhale,6
23.777,14:59:04.582,2591.0,exhale,6
23.827,14:59:04.632,2589.0,exhale,6
23.877,14:59:04.682,2590.0,exhale,6
23.927,14:59:04.732,2588.0,exhale,6
23.977,14:59:04.782,2587.0,exhale,6
24.027,14:59:04.832,2584.0,inhale,7
24.077,14:59:04.882,2584.0,inhale,7
24.127,14:59:04.932,2583.0,inhale,7
24.177,14:59:04.982,2582.0,inhale,7
24.227,14:59:05.032,2585.0,inhale,7
24.277,14:59:05.082,2579.0,inhale,7
24.327,14:59:05.132,2578.0,inhale,7
24.377,14:59:05.182,2585.0,inhale,7
24.427,14:59:05.232,2580.0,inhale,7
24.477,14:59:05.282,2577.0,inhale,7
24.527,14:59:05.332,2573.0,inhale,7
24.577,14:59:05.382,2577.0,inhale,7
24.627,14:59:05.432,2576.0,inhale,7
24.677,14:59:05.482,2576.0,inhale,7
24.727,14:59:05.532,2578.0,inhale,7
24.777,14:59:05.582,2575.0,inhale,7
24.827,14:59:05.632,2577.0,inhale,7
24.877,14:59:05.682,2572.0,inhale,7
24.927,14:59:05.732,2572.0,inhale,7
24.977,14:59:05.782,2573.0,inhale,7
25.027,14:59:05.832,2570.0,inhale,7
25.077,14:59:05.882,2572.0,inhale,7
25.127,14:59:05.932,2573.0,inhale,7
25.177,14:59:05.982,2572.0,inhale,7
25.227,14:59:06.032,2577.0,inhale,7
25.277,14:59:06.082,2577.0,inhale,7
25.327,14:59:06.132,2583.0,inhale,7
25.377,14:59:06.182,2579.0,inhale,7
25.427,14:59:06.232,2572.0,inhale,7
25.477,14:59:06.282,2581.0,inhale,7
25.527,14:59:06.332,2582.0,exhale,7
25.577,14:59:06.382,2582.0,exhale,7
25.627,14:59:06.432,2582.0,exhale,7
25.677,14:59:06.482,2583.0,exhale,7
25.727,14:59:06.532,2586.0,exhale,7
25.777,14:59:06.582,2583.0,exhale,7
25.827,14:59:06.632,2580.0,exhale,7
25.877,14:59:06.682,2580.0,exhale,7
25.927,14:59:06.732,2580.0,exhale,7
25.977,14:59:06.782,2579.0,exhale,7
26.027,14:59:06.832,2579.0,exhale,7
26.077,14:59:06.882,2577.0,exhale,7
26.127,14:59:06.932,2578.0,exhale,7
26.177,14:59:06.982,2581.0,exhale,7
26.227,14:59:07.032,2581.0,exhale,7
26.277,14:59:07.082,2578.0,exhale,7
26.327,14:59:07.132,2574.0,exhale,7
26.377,14:59:07.182,2576.0,exhale,7
26.427,14:59:07.232,2579.0,exhale,7
26.477,14:59:07.282,2582.0,exhale,7
26.527,14:59:07.332,2578.0,exhale,7
26.577,14:59:07.382,2577.0,exhale,7
26.627,14:59:07.432,2580.0,exhale,7
26.677,14:59:07.482,2580.0,exhale,7
26.727,14:59:07.532,2581.0,exhale,7
26.777,14:59:07.582,2582.0,exhale,7
26.828,14:59:07.633,2582.0,exhale,7
26.877,14:59:07.682,2586.0,exhale,7
26.927,14:59:07.732,2589.0,exhale,7
26.977,14:59:07.782,2591.0,exhale,7
27.027,14:59:07.832,2597.0,exhale,7
27.077,14:59:07.882,2597.0,exhale,7
27.127,14:59:07.932,2595.0,exhale,7
27.177,14:59:07.982,2595.0,exhale,7
27.227,14:59:08.032,2592.0,exhale,7
27.277,14:59:08.082,2590.0,exhale,7
27.327,14:59:08.132,2591.0,exhale,7
