elapsed_s,timestamp,raw,mv,phase,cycle_index
93.057,21:52:50.429,1165.0,1002.0,inhale,24
93.078,21:52:50.450,1161.0,1003.0,inhale,24
93.100,21:52:50.472,1169.0,1001.0,inhale,24
93.124,21:52:50.496,1172.0,994.0,inhale,24
93.144,21:52:50.516,1172.0,1004.0,inhale,24
93.166,21:52:50.538,1179.0,1003.0,inhale,24
93.189,21:52:50.561,1171.0,1002.0,inhale,24
93.210,21:52:50.582,1173.0,1002.0,inhale,24
93.232,21:52:50.604,1173.0,1006.0,inhale,24
93.254,21:52:50.626,1172.0,1006.0,inhale,24
93.276,21:52:50.648,1172.0,1006.0,inhale,24
93.298,21:52:50.670,1173.0,1005.0,inhale,24
93.320,21:52:50.692,1173.0,1003.0,inhale,24
93.342,21:52:50.714,1178.0,1001.0,inhale,24
93.364,21:52:50.736,1157.0,1003.0,inhale,24
93.386,21:52:50.758,1174.0,1006.0,inhale,24
93.408,21:52:50.780,1175.0,1007.0,inhale,24
93.430,21:52:50.802,1172.0,1006.0,inhale,24
93.452,21:52:50.824,1174.0,1006.0,inhale,24
93.474,21:52:50.846,1173.0,1017.0,inhale,24
93.496,21:52:50.868,1171.0,1008.0,inhale,24
93.518,21:52:50.890,1165.0,1011.0,exhale,24
93.540,21:52:50.912,1179.0,999.0,exhale,24
93.562,21:52:50.934,1173.0,1006.0,exhale,24
93.584,21:52:50.956,1171.0,1004.0,exhale,24
93.606,21:52:50.978,1168.0,1004.0,exhale,24
93.628,21:52:51.000,1173.0,1008.0,exhale,24
93.650,21:52:51.022,1168.0,1001.0,exhale,24
93.672,21:52:51.044,1165.0,1007.0,exhale,24
93.694,21:52:51.066,1164.0,998.0,exhale,24
93.716,21:52:51.088,1166.0,998.0,exhale,24
93.738,21:52:51.110,1174.0,1001.0,exhale,24
93.760,21:52:51.132,1167.0,1001.0,exhale,24
93.782,21:52:51.154,1167.0,999.0,exhale,24
93.804,21:52:51.176,1167.0,1002.0,exhale,24
93.826,21:52:51.198,1168.0,1005.0,exhale,24
93.848,21:52:51.220,1175.0,1002.0,exhale,24
93.870,21:52:51.242,1166.0,1004.0,exhale,24
93.892,21:52:51.264,1174.0,1007.0,exhale,24
93.914,21:52:51.286,1176.0,1005.0,exhale,24
93.936,21:52:51.308,1171.0,1005.0,exhale,24
93.958,21:52:51.330,1169.0,1006.0,exhale,24
93.980,21:52:51.352,1176.0,1006.0,exhale,24
94.002,21:52:51.374,1174.0,1009.0,exhale,24
94.024,21:52:51.396,1176.0,1009.0,exhale,24
94.046,21:52:51.418,1175.0,985.0,exhale,24
94.068,21:52:51.440,1176.0,1010.0,exhale,24
94.091,21:52:51.463,1176.0,1008.0,exhale,24
94.112,21:52:51.484,1177.0,1009.0,exhale,24
94.134,21:52:51.506,1174.0,1005.0,exhale,24
94.159,21:52:51.531,1176.0,1012.0,exhale,24
94.178,21:52:51.550,1181.0,1007.0,exhale,24
94.200,21:52:51.572,1184.0,1013.0,exhale,24
94.225,21:52:51.597,1177.0,1007.0,exhale,24
94.244,21:52:51.616,1184.0,1006.0,exhale,24
94.266,21:52:51.638,1183.0,1010.0,exhale,24
94.289,21:52:51.661,1183.0,1020.0,exhale,24
94.310,21:52:51.682,1181.0,1011.0,exhale,24
94.332,21:52:51.704,1180.0,1010.0,exhale,24
94.354,21:52:51.726,1179.0,1011.0,exhale,24
94.376,21:52:51.748,1170.0,1010.0,exhale,24
94.398,21:52:51.770,1178.0,1008.0,exhale,24
94.420,21:52:51.792,1181.0,1011.0,exhale,24
94.442,21:52:51.814,1180.0,1010.0,exhale,24
94.464,21:52:51.836,1180.0,1013.0,exhale,24
94.486,21:52:51.858,1181.0,1011.0,exhale,24
94.508,21:52:51.880,1179.0,1019.0,exhale,24
94.530,21:52:51.902,1177.0,992.0,exhale,24
94.552,21:52:51.924,1176.0,1009.0,exhale,24
94.574,21:52:51.946,1178.0,1010.0,exhale,24
94.596,21:52:51.968,1178.0,1006.0,exhale,24
94.618,21:52:51.990,1167.0,1003.0,exhale,24
94.640,21:52:52.012,1175.0,1006.0,exhale,24
94.662,21:52:52.034,1174.0,1006.0,exhale,24
94.684,21:52:52.056,1171.0,1004.0,exhale,24
94.706,21:52:52.078,1175.0,1005.0,exhale,24
94.728,21:52:52.100,1172.0,1005.0,exhale,24
94.750,21:52:52.122,1176.0,1003.0,exhale,24
94.772,21:52:52.144,1170.0,1003.0,exhale,24
94.794,21:52:52.166,1168.0,1001.0,exhale,24
94.816,21:52:52.188,1168.0,1005.0,exhale,24
94.838,21:52:52.210,1169.0,1000.0,exhale,24
94.860,21:52:52.232,1165.0,1002.0,exhale,24
94.888,21:52:52.260,1151.0,999.0,exhale,24
94.904,21:52:52.276,1166.0,999.0,exhale,24
94.926,21:52:52.298,1166.0,1000.0,exhale,24
94.948,21:52:52.320,1163.0,995.0,exhale,24
94.970,21:52:52.342,1163.0,993.0,exhale,24
94.992,21:52:52.364,1159.0,998.0,exhale,24
95.014,21:52:52.386,1166.0,997.0,exhale,24
95.036,21:52:52.408,1159.0,995.0,exhale,24
95.058,21:52:52.430,1160.0,995.0,exhale,24
95.080,21:52:52.452,1160.0,994.0,exhale,24
95.102,21:52:52.474,1158.0,990.0,exhale,24
95.125,21:52:52.497,1158.0,992.0,exhale,24
95.146,21:52:52.518,1156.0,992.0,exhale,24
95.168,21:52:52.540,1155.0,991.0,exhale,24
95.190,21:52:52.562,1150.0,986.0,exhale,24
95.212,21:52:52.584,1150.0,986.0,exhale,24
95.234,21:52:52.606,1151.0,989.0,exhale,24
95.257,21:52:52.629,1152.0,986.0,exhale,24
95.278,21:52:52.650,1149.0,991.0,exhale,24
95.300,21:52:52.672,1147.0,984.0,exhale,24
95.325,21:52:52.697,1145.0,985.0,exhale,24
95.344,21:52:52.716,1147.0,985.0,exhale,24
95.366,21:52:52.738,1147.0,980.0,exhale,24
95.388,21:52:52.760,1147.0,982.0,exhale,24
95.410,21:52:52.782,1154.0,982.0,exhale,24
95.432,21:52:52.804,1144.0,980.0,exhale,24
95.454,21:52:52.826,1141.0,982.0,exhale,24
95.476,21:52:52.848,1145.0,977.0,exhale,24
95.498,21:52:52.870,1141.0,977.0,exhale,24
95.520,21:52:52.892,1140.0,979.0,exhale,24
95.542,21:52:52.914,1146.0,977.0,exhale,24
95.564,21:52:52.936,1142.0,978.0,exhale,24
95.586,21:52:52.958,1142.0,979.0,exhale,24
95.608,21:52:52.980,1141.0,978.0,exhale,24
95.630,21:52:53.002,1139.0,975.0,exhale,24
95.652,21:52:53.024,1137.0,980.0,exhale,24
95.674,21:52:53.046,1138.0,979.0,exhale,24
95.696,21:52:53.068,1137.0,970.0,exhale,24
95.718,21:52:53.090,1128.0,978.0,exhale,24
95.741,21:52:53.113,1135.0,975.0,exhale,24
95.762,21:52:53.134,1136.0,973.0,exhale,24
95.784,21:52:53.156,1136.0,974.0,exhale,24
95.806,21:52:53.178,1135.0,975.0,exhale,24
95.828,21:52:53.200,1137.0,973.0,exhale,24
95.850,21:52:53.222,1134.0,973.0,exhale,24
95.872,21:52:53.244,1134.0,978.0,exhale,24
95.894,21:52:53.266,1129.0,972.0,exhale,24
95.916,21:52:53.288,1133.0,971.0,exhale,24
95.938,21:52:53.310,1133.0,967.0,exhale,24
95.960,21:52:53.332,1132.0,979.0,exhale,24
95.982,21:52:53.354,1131.0,977.0,exhale,24
96.004,21:52:53.376,1132.0,971.0,inhale,25
96.026,21:52:53.398,1130.0,968.0,inhale,25
96.050,21:52:53.422,1129.0,968.0,inhale,25
96.070,21:52:53.442,1131.0,971.0,inhale,25
96.092,21:52:53.464,1139.0,970.0,inhale,25
96.114,21:52:53.486,1123.0,975.0,inhale,25
96.136,21:52:53.508,1137.0,977.0,inhale,25
96.158,21:52:53.530,1138.0,980.0,inhale,25
96.180,21:52:53.552,1143.0,978.0,inhale,25
96.202,21:52:53.574,1146.0,983.0,inhale,25
96.224,21:52:53.596,1156.0,985.0,inhale,25
96.246,21:52:53.618,1142.0,993.0,inhale,25
96.268,21:52:53.640,1158.0,995.0,inhale,25
96.291,21:52:53.663,1157.0,994.0,inhale,25
96.312,21:52:53.684,1163.0,996.0,inhale,25
96.334,21:52:53.706,1166.0,996.0,inhale,25
96.356,21:52:53.728,1167.0,1000.0,inhale,25
96.378,21:52:53.750,1178.0,997.0,inhale,25
96.400,21:52:53.772,1167.0,1003.0,inhale,25
96.425,21:52:53.797,1170.0,997.0,inhale,25
96.444,21:52:53.816,1172.0,1002.0,inhale,25
96.466,21:52:53.838,1170.0,1003.0,inhale,25
96.492,21:52:53.864,1169.0,1003.0,inhale,25
96.510,21:52:53.882,1174.0,1004.0,inhale,25
96.532,21:52:53.904,1173.0,1004.0,inhale,25
96.554,21:52:53.926,1172.0,995.0,inhale,25
96.576,21:52:53.948,1178.0,1010.0,inhale,25
96.598,21:52:53.970,1160.0,1004.0,inhale,25
96.620,21:52:53.992,1175.0,1005.0,inhale,25
96.642,21:52:54.014,1168.0,1006.0,inhale,25
96.664,21:52:54.036,1168.0,1004.0,inhale,25
96.686,21:52:54.058,1172.0,1002.0,inhale,25
96.708,21:52:54.080,1172.0,1008.0,inhale,25
96.730,21:52:54.102,1172.0,1007.0,inhale,25
96.752,21:52:54.124,1159.0,1006.0,inhale,25
96.774,21:52:54.146,1174.0,1006.0,inhale,25
96.796,21:52:54.168,1170.0,1005.0,inhale,25
96.818,21:52:54.190,1174.0,1004.0,inhale,25
96.840,21:52:54.212,1172.0,1001.0,inhale,25
96.863,21:52:54.235,1170.0,1005.0,inhale,25
96.884,21:52:54.256,1169.0,1003.0,inhale,25
96.908,21:52:54.280,1170.0,1002.0,inhale,25
96.928,21:52:54.300,1158.0,999.0,inhale,25
96.950,21:52:54.322,1169.0,1001.0,inhale,25
96.972,21:52:54.344,1172.0,1003.0,inhale,25
96.994,21:52:54.366,1169.0,1001.0,inhale,25
97.016,21:52:54.388,1176.0,1001.0,inhale,25
97.038,21:52:54.410,1171.0,1003.0,inhale,25
97.060,21:52:54.432,1171.0,1002.0,inhale,25
97.082,21:52:54.454,1169.0,1002.0,inhale,25
97.104,21:52:54.476,1169.0,1002.0,inhale,25
97.126,21:52:54.498,1171.0,1003.0,inhale,25
97.148,21:52:54.520,1172.0,1002.0,inhale,25
97.170,21:52:54.542,1165.0,1002.0,inhale,25
97.192,21:52:54.564,1169.0,1002.0,inhale,25
97.214,21:52:54.586,1175.0,990.0,inhale,25
97.236,21:52:54.608,1167.0,1000.0,inhale,25
97.258,21:52:54.630,1154.0,1007.0,inhale,25
97.280,21:52:54.652,1167.0,1001.0,inhale,25
97.302,21:52:54.674,1167.0,1001.0,inhale,25
97.324,21:52:54.696,1166.0,1002.0,inhale,25
97.346,21:52:54.718,1161.0,999.0,inhale,25
97.368,21:52:54.740,1166.0,1002.0,inhale,25
97.391,21:52:54.763,1160.0,998.0,inhale,25
97.412,21:52:54.784,1164.0,998.0,inhale,25
97.434,21:52:54.806,1165.0,996.0,inhale,25
97.456,21:52:54.828,1162.0,999.0,inhale,25
97.478,21:52:54.850,1167.0,997.0,inhale,25
97.500,21:52:54.872,1160.0,994.0,inhale,25
97.523,21:52:54.895,1162.0,998.0,exhale,25
97.544,21:52:54.916,1161.0,995.0,exhale,25
97.566,21:52:54.938,1159.0,994.0,exhale,25
97.588,21:52:54.960,1160.0,989.0,exhale,25
97.610,21:52:54.982,1161.0,989.0,exhale,25
97.632,21:52:55.004,1160.0,993.0,exhale,25
97.654,21:52:55.026,1161.0,987.0,exhale,25
97.676,21:52:55.048,1162.0,996.0,exhale,25
97.698,21:52:55.070,1163.0,997.0,exhale,25
97.720,21:52:55.092,1165.0,1000.0,exhale,25
97.742,21:52:55.114,1158.0,1000.0,exhale,25
97.764,21:52:55.136,1164.0,999.0,exhale,25
97.786,21:52:55.158,1167.0,999.0,exhale,25
97.808,21:52:55.180,1167.0,1003.0,exhale,25
97.830,21:52:55.202,1167.0,1003.0,exhale,25
97.852,21:52:55.224,1167.0,1004.0,exhale,25
97.874,21:52:55.246,1174.0,1002.0,exhale,25
97.896,21:52:55.268,1166.0,1001.0,exhale,25
97.918,21:52:55.290,1170.0,1004.0,exhale,25
97.940,21:52:55.312,1172.0,1009.0,exhale,25
97.962,21:52:55.334,1174.0,1003.0,exhale,25
97.984,21:52:55.356,1169.0,1003.0,exhale,25
98.008,21:52:55.380,1173.0,1003.0,exhale,25
98.028,21:52:55.400,1169.0,1000.0,exhale,25
98.050,21:52:55.422,1170.0,1005.0,exhale,25
98.072,21:52:55.444,1172.0,1010.0,exhale,25
98.094,21:52:55.466,1170.0,1003.0,exhale,25
98.116,21:52:55.488,1166.0,1002.0,exhale,25
98.138,21:52:55.510,1173.0,1001.0,exhale,25
98.160,21:52:55.532,1170.0,999.0,exhale,25
98.182,21:52:55.554,1165.0,1002.0,exhale,25
98.204,21:52:55.576,1171.0,1002.0,exhale,25
98.226,21:52:55.598,1170.0,1004.0,exhale,25
98.248,21:52:55.620,1175.0,1002.0,exhale,25
98.270,21:52:55.642,1173.0,1002.0,exhale,25
98.292,21:52:55.664,1170.0,1006.0,exhale,25
98.315,21:52:55.687,1169.0,1001.0,exhale,25
98.336,21:52:55.708,1168.0,1004.0,exhale,25
98.358,21:52:55.730,1171.0,999.0,exhale,25
98.380,21:52:55.752,1168.0,999.0,exhale,25
98.402,21:52:55.774,1166.0,1001.0,exhale,25
98.424,21:52:55.796,1172.0,1001.0,exhale,25
98.446,21:52:55.818,1165.0,999.0,exhale,25
98.468,21:52:55.840,1165.0,999.0,exhale,25
98.492,21:52:55.864,1167.0,999.0,exhale,25
98.512,21:52:55.884,1162.0,997.0,exhale,25
98.534,21:52:55.906,1160.0,995.0,exhale,25
98.557,21:52:55.929,1159.0,996.0,exhale,25
98.578,21:52:55.950,1158.0,996.0,exhale,25
98.600,21:52:55.972,1158.0,998.0,exhale,25
98.623,21:52:55.995,1166.0,997.0,exhale,25
98.644,21:52:56.016,1157.0,990.0,exhale,25
98.666,21:52:56.038,1154.0,988.0,exhale,25
98.705,21:52:56.077,1154.0,999.0,exhale,25
98.710,21:52:56.082,1151.0,989.0,exhale,25
98.732,21:52:56.104,1152.0,988.0,exhale,25
98.754,21:52:56.126,1152.0,986.0,exhale,25
98.776,21:52:56.148,1151.0,994.0,exhale,25
98.798,21:52:56.170,1147.0,987.0,exhale,25
98.820,21:52:56.192,1149.0,984.0,exhale,25
98.842,21:52:56.214,1153.0,983.0,exhale,25
98.864,21:52:56.236,1138.0,983.0,exhale,25
98.886,21:52:56.258,1147.0,984.0,exhale,25
98.908,21:52:56.280,1147.0,982.0,exhale,25
98.930,21:52:56.302,1140.0,983.0,exhale,25
98.952,21:52:56.324,1138.0,982.0,exhale,25
98.974,21:52:56.346,1145.0,982.0,exhale,25
98.996,21:52:56.368,1143.0,980.0,exhale,25
99.018,21:52:56.390,1143.0,978.0,exhale,25
99.040,21:52:56.412,1143.0,969.0,exhale,25
99.062,21:52:56.434,1140.0,968.0,exhale,25
99.084,21:52:56.456,1134.0,980.0,exhale,25
99.106,21:52:56.478,1140.0,980.0,exhale,25
99.128,21:52:56.500,1136.0,981.0,exhale,25
99.150,21:52:56.522,1139.0,978.0,exhale,25
99.172,21:52:56.544,1140.0,976.0,exhale,25
99.194,21:52:56.566,1138.0,982.0,exhale,25
99.216,21:52:56.588,1137.0,976.0,exhale,25
99.238,21:52:56.610,1138.0,975.0,exhale,25
99.260,21:52:56.632,1136.0,974.0,exhale,25
99.282,21:52:56.654,1135.0,973.0,exhale,25
99.304,21:52:56.676,1137.0,974.0,exhale,25
99.326,21:52:56.698,1136.0,974.0,exhale,25
99.348,21:52:56.720,1133.0,973.0,exhale,25
99.370,21:52:56.742,1136.0,971.0,exhale,25
99.392,21:52:56.764,1133.0,970.0,exhale,25
99.414,21:52:56.786,1133.0,971.0,exhale,25
99.436,21:52:56.808,1133.0,981.0,exhale,25
99.458,21:52:56.830,1133.0,970.0,exhale,25
99.480,21:52:56.852,1128.0,970.0,exhale,25
99.502,21:52:56.874,1130.0,966.0,exhale,25
99.525,21:52:56.897,1132.0,970.0,exhale,25
99.546,21:52:56.918,1130.0,971.0,exhale,25
99.568,21:52:56.940,1126.0,968.0,exhale,25
99.591,21:52:56.963,1138.0,980.0,exhale,25
99.612,21:52:56.984,1127.0,966.0,exhale,25
99.634,21:52:57.006,1127.0,965.0,exhale,25
99.657,21:52:57.029,1127.0,965.0,exhale,25
99.678,21:52:57.050,1125.0,965.0,exhale,25
99.700,21:52:57.072,1123.0,964.0,exhale,25
99.724,21:52:57.096,1122.0,965.0,exhale,25
99.744,21:52:57.116,1136.0,962.0,exhale,25
99.766,21:52:57.138,1126.0,965.0,exhale,25
99.789,21:52:57.161,1129.0,966.0,exhale,25
99.810,21:52:57.182,1127.0,969.0,exhale,25
99.832,21:52:57.204,1132.0,969.0,exhale,25
99.867,21:52:57.239,1141.0,980.0,exhale,25
99.876,21:52:57.248,1136.0,977.0,exhale,25
99.898,21:52:57.270,1140.0,976.0,exhale,25
99.920,21:52:57.292,1153.0,978.0,exhale,25
99.942,21:52:57.314,1147.0,985.0,exhale,25
99.964,21:52:57.336,1151.0,981.0,exhale,25
99.986,21:52:57.358,1151.0,988.0,exhale,25
100.008,21:52:57.380,1152.0,994.0,inhale,26
100.030,21:52:57.402,1155.0,991.0,inhale,26
100.052,21:52:57.424,1157.0,994.0,inhale,26
100.074,21:52:57.446,1158.0,993.0,inhale,26
100.096,21:52:57.468,1160.0,1005.0,inhale,26
100.118,21:52:57.490,1167.0,995.0,inhale,26
100.140,21:52:57.512,1162.0,1000.0,inhale,26
100.162,21:52:57.534,1166.0,997.0,inhale,26
100.184,21:52:57.556,1164.0,999.0,inhale,26
100.206,21:52:57.578,1162.0,1000.0,inhale,26
100.228,21:52:57.600,1167.0,1000.0,inhale,26
100.250,21:52:57.622,1164.0,1000.0,inhale,26
100.272,21:52:57.644,1168.0,1002.0,inhale,26
100.294,21:52:57.666,1167.0,1000.0,inhale,26
100.316,21:52:57.688,1167.0,998.0,inhale,26
100.338,21:52:57.710,1172.0,1000.0,inhale,26
100.360,21:52:57.732,1168.0,1002.0,inhale,26
100.382,21:52:57.754,1167.0,1001.0,inhale,26
100.404,21:52:57.776,1170.0,1006.0,inhale,26
100.426,21:52:57.798,1171.0,1002.0,inhale,26
100.448,21:52:57.820,1168.0,1001.0,inhale,26
100.470,21:52:57.842,1170.0,1003.0,inhale,26
100.492,21:52:57.864,1169.0,1003.0,inhale,26
100.514,21:52:57.886,1169.0,999.0,inhale,26
100.536,21:52:57.908,1177.0,1003.0,inhale,26
100.558,21:52:57.930,1183.0,997.0,inhale,26
100.580,21:52:57.952,1169.0,1004.0,inhale,26
100.602,21:52:57.974,1171.0,999.0,inhale,26
100.624,21:52:57.996,1171.0,1002.0,inhale,26
100.646,21:52:58.018,1179.0,997.0,inhale,26
100.668,21:52:58.040,1173.0,1003.0,inhale,26
100.690,21:52:58.062,1171.0,1004.0,inhale,26
100.712,21:52:58.084,1168.0,1004.0,inhale,26
100.734,21:52:58.106,1171.0,997.0,inhale,26
100.757,21:52:58.129,1169.0,1008.0,inhale,26
100.778,21:52:58.150,1168.0,1003.0,inhale,26
100.800,21:52:58.172,1167.0,997.0,inhale,26
100.825,21:52:58.197,1177.0,1005.0,inhale,26
100.844,21:52:58.216,1168.0,1009.0,inhale,26
100.866,21:52:58.238,1167.0,1004.0,inhale,26
100.888,21:52:58.260,1170.0,1003.0,inhale,26
100.910,21:52:58.282,1172.0,1006.0,inhale,26
100.932,21:52:58.304,1169.0,1004.0,inhale,26
100.954,21:52:58.326,1176.0,1005.0,inhale,26
100.976,21:52:58.348,1173.0,1002.0,inhale,26
100.998,21:52:58.370,1176.0,1006.0,inhale,26
101.020,21:52:58.392,1178.0,1010.0,inhale,26
101.042,21:52:58.414,1178.0,1009.0,inhale,26
101.064,21:52:58.436,1177.0,1007.0,inhale,26
101.091,21:52:58.463,1182.0,1013.0,inhale,26
101.108,21:52:58.480,1179.0,1012.0,inhale,26
101.130,21:52:58.502,1201.0,1012.0,inhale,26
101.152,21:52:58.524,1183.0,1012.0,inhale,26
101.174,21:52:58.546,1188.0,1013.0,inhale,26
101.196,21:52:58.568,1185.0,1015.0,inhale,26
101.218,21:52:58.590,1182.0,1014.0,inhale,26
101.240,21:52:58.612,1185.0,1017.0,inhale,26
101.262,21:52:58.634,1186.0,1015.0,inhale,26
101.284,21:52:58.656,1186.0,1016.0,inhale,26
101.306,21:52:58.678,1180.0,1009.0,inhale,26
101.328,21:52:58.700,1190.0,1013.0,inhale,26
101.350,21:52:58.722,1178.0,1014.0,inhale,26
101.372,21:52:58.744,1186.0,1012.0,inhale,26
101.394,21:52:58.766,1193.0,1015.0,inhale,26
101.416,21:52:58.788,1176.0,1018.0,inhale,26
101.438,21:52:58.810,1169.0,1017.0,inhale,26
101.460,21:52:58.832,1183.0,1008.0,inhale,26
101.482,21:52:58.854,1181.0,1016.0,inhale,26
101.504,21:52:58.876,1185.0,1010.0,exhale,26
101.526,21:52:58.898,1195.0,1010.0,exhale,26
101.548,21:52:58.920,1186.0,1015.0,exhale,26
101.570,21:52:58.942,1189.0,1018.0,exhale,26
101.592,21:52:58.964,1191.0,1019.0,exhale,26
101.614,21:52:58.986,1194.0,1019.0,exhale,26
101.636,21:52:59.008,1191.0,1020.0,exhale,26
101.658,21:52:59.030,1190.0,1022.0,exhale,26
101.680,21:52:59.052,1195.0,1022.0,exhale,26
101.702,21:52:59.074,1193.0,1023.0,exhale,26
101.724,21:52:59.096,1200.0,1021.0,exhale,26
101.747,21:52:59.119,1196.0,1022.0,exhale,26
101.768,21:52:59.140,1195.0,1021.0,exhale,26
101.790,21:52:59.162,1189.0,1019.0,exhale,26
101.812,21:52:59.184,1195.0,1022.0,exhale,26
101.834,21:52:59.206,1193.0,1021.0,exhale,26
101.856,21:52:59.228,1192.0,1029.0,exhale,26
101.878,21:52:59.250,1193.0,1031.0,exhale,26
101.900,21:52:59.272,1198.0,1020.0,exhale,26
101.925,21:52:59.297,1193.0,1023.0,exhale,26
101.944,21:52:59.316,1188.0,1021.0,exhale,26
101.966,21:52:59.338,1193.0,1019.0,exhale,26
101.991,21:52:59.363,1188.0,1018.0,exhale,26
102.010,21:52:59.382,1188.0,1021.0,exhale,26
102.032,21:52:59.404,1187.0,1016.0,exhale,26
102.054,21:52:59.426,1187.0,1015.0,exhale,26
102.076,21:52:59.448,1190.0,1018.0,exhale,26
102.098,21:52:59.470,1171.0,1017.0,exhale,26
102.120,21:52:59.492,1190.0,1018.0,exhale,26
102.143,21:52:59.515,1191.0,1006.0,exhale,26
102.164,21:52:59.536,1194.0,1021.0,exhale,26
102.186,21:52:59.558,1188.0,1019.0,exhale,26
102.208,21:52:59.580,1193.0,1017.0,exhale,26
102.238,21:52:59.610,1204.0,1017.0,exhale,26
102.254,21:52:59.626,1191.0,1016.0,exhale,26
102.274,21:52:59.646,1196.0,1018.0,exhale,26
102.296,21:52:59.668,1186.0,1019.0,exhale,26
102.318,21:52:59.690,1186.0,1017.0,exhale,26
102.340,21:52:59.712,1190.0,1018.0,exhale,26
102.362,21:52:59.734,1183.0,1017.0,exhale,26
102.384,21:52:59.756,1185.0,1013.0,exhale,26
102.406,21:52:59.778,1192.0,1019.0,exhale,26
102.428,21:52:59.800,1184.0,1016.0,exhale,26
102.450,21:52:59.822,1182.0,1015.0,exhale,26
102.472,21:52:59.844,1182.0,1013.0,exhale,26
102.494,21:52:59.866,1181.0,1015.0,exhale,26
102.516,21:52:59.888,1186.0,1013.0,exhale,26
102.538,21:52:59.910,1184.0,1011.0,exhale,26
102.560,21:52:59.932,1181.0,1013.0,exhale,26
102.582,21:52:59.954,1182.0,1010.0,exhale,26
102.604,21:52:59.976,1182.0,1012.0,exhale,26
102.626,21:52:59.998,1184.0,1013.0,exhale,26
102.648,21:53:00.020,1175.0,1013.0,exhale,26
102.670,21:53:00.042,1181.0,1012.0,exhale,26
102.692,21:53:00.064,1184.0,1011.0,exhale,26
102.714,21:53:00.086,1182.0,1010.0,exhale,26
102.736,21:53:00.108,1180.0,1005.0,exhale,26
102.758,21:53:00.130,1182.0,1011.0,exhale,26
102.780,21:53:00.152,1184.0,1009.0,exhale,26
102.802,21:53:00.174,1171.0,1009.0,exhale,26
102.825,21:53:00.197,1179.0,1010.0,exhale,26
102.846,21:53:00.218,1179.0,1012.0,exhale,26
102.868,21:53:00.240,1178.0,1009.0,exhale,26
102.891,21:53:00.263,1180.0,997.0,exhale,26
102.912,21:53:00.284,1184.0,1010.0,exhale,26
102.934,21:53:00.306,1180.0,1012.0,exhale,26
102.959,21:53:00.331,1175.0,1008.0,exhale,26
102.978,21:53:00.350,1176.0,1007.0,exhale,26
103.000,21:53:00.372,1182.0,1007.0,exhale,26
103.024,21:53:00.396,1174.0,1010.0,exhale,26
103.044,21:53:00.416,1176.0,1005.0,exhale,26
103.066,21:53:00.438,1177.0,1005.0,exhale,26
103.089,21:53:00.461,1169.0,1006.0,exhale,26
103.110,21:53:00.482,1172.0,1000.0,exhale,26
103.132,21:53:00.504,1166.0,997.0,exhale,26
103.154,21:53:00.526,1166.0,1002.0,exhale,26
103.176,21:53:00.548,1166.0,996.0,exhale,26
103.198,21:53:00.570,1161.0,1003.0,exhale,26
103.220,21:53:00.592,1164.0,999.0,exhale,26
103.242,21:53:00.614,1161.0,998.0,exhale,26
103.264,21:53:00.636,1160.0,996.0,exhale,26
103.286,21:53:00.658,1164.0,998.0,exhale,26
103.308,21:53:00.680,1162.0,1000.0,exhale,26
103.330,21:53:00.702,1163.0,993.0,exhale,26
103.352,21:53:00.724,1161.0,996.0,exhale,26
103.374,21:53:00.746,1155.0,995.0,exhale,26
103.404,21:53:00.776,1169.0,992.0,exhale,26
103.418,21:53:00.790,1158.0,994.0,exhale,26
103.440,21:53:00.812,1166.0,998.0,exhale,26
103.462,21:53:00.834,1162.0,991.0,exhale,26
103.484,21:53:00.856,1154.0,993.0,exhale,26
103.506,21:53:00.878,1156.0,992.0,exhale,26
103.528,21:53:00.900,1147.0,991.0,exhale,26
103.550,21:53:00.922,1154.0,987.0,exhale,26
103.572,21:53:00.944,1150.0,987.0,exhale,26
103.594,21:53:00.966,1148.0,985.0,exhale,26
103.616,21:53:00.988,1152.0,986.0,exhale,26
103.638,21:53:01.010,1148.0,991.0,exhale,26
103.660,21:53:01.032,1149.0,994.0,exhale,26
103.682,21:53:01.054,1150.0,988.0,exhale,26
103.704,21:53:01.076,1156.0,993.0,exhale,26
103.726,21:53:01.098,1163.0,996.0,exhale,26
103.748,21:53:01.120,1163.0,997.0,exhale,26
103.770,21:53:01.142,1154.0,999.0,exhale,26
103.792,21:53:01.164,1169.0,998.0,exhale,26
103.814,21:53:01.186,1170.0,1003.0,exhale,26
103.836,21:53:01.208,1173.0,1006.0,exhale,26
103.858,21:53:01.230,1173.0,1006.0,exhale,26
103.880,21:53:01.252,1185.0,1007.0,exhale,26
103.902,21:53:01.274,1164.0,1005.0,exhale,26
103.924,21:53:01.296,1177.0,1008.0,exhale,26
103.946,21:53:01.318,1186.0,1008.0,exhale,26
103.968,21:53:01.340,1168.0,1008.0,exhale,26
103.991,21:53:01.363,1179.0,1010.0,exhale,26
104.012,21:53:01.384,1177.0,1009.0,inhale,27
104.034,21:53:01.406,1176.0,1011.0,inhale,27
104.057,21:53:01.429,1176.0,1009.0,inhale,27
104.078,21:53:01.450,1180.0,1009.0,inhale,27
104.100,21:53:01.472,1177.0,1009.0,inhale,27
104.125,21:53:01.497,1182.0,1010.0,inhale,27
104.144,21:53:01.516,1178.0,1009.0,inhale,27
104.166,21:53:01.538,1179.0,1008.0,inhale,27
